trade_id,event_id,timestamp,symbol,side,entry_price,sl_price,be_price,tp_price,atr,barrier_y_H30_R4p0_sl2p5,implied_exit_r,implied_exit_price,y_swing_1p5,r_final,mfe_r,mae_r,exit_time,hit_be,hit_tp,hit_sl
188,BTCUSDT-2025-03-16T00:56:00+00:00-188,2025-03-16 00:56:00+00:00,BTCUSDT,1,84183.0,84119.75,84183.0,84284.2,25.29999999999976,0,-2.5,84119.75,,4.000000000000498,4.411067193676161,-0.2371541501976307,2025-03-16 00:56:00+00:00,False,True,False
189,BTCUSDT-2025-03-16T06:11:00+00:00-189,2025-03-16 06:11:00+00:00,BTCUSDT,-1,84349.5,84391.24583333333,84349.5,84282.70666666667,16.698333333333235,1,4.0,84282.70666666667,,4.000000000000116,6.467711348438006,0.0,2025-03-16 06:11:00+00:00,False,True,False
190,BTCUSDT-2025-03-16T09:19:00+00:00-190,2025-03-16 09:19:00+00:00,BTCUSDT,1,84080.0,84024.6125,84080.0,84168.62,22.155000000000047,0,-2.5,84024.6125,,3.999999999999781,8.639133378469591,0.0,2025-03-16 09:19:00+00:00,False,True,False
191,BTCUSDT-2025-03-16T21:48:00+00:00-191,2025-03-16 21:48:00+00:00,BTCUSDT,1,82641.6,82497.79166666667,82641.6,82871.69333333334,57.52333333333299,0,-2.5,82497.79166666667,,3.999999999999848,5.291765660311688,-0.2364257982269091,2025-03-16 21:48:00+00:00,False,True,False
192,BTCUSDT-2025-03-16T22:03:00+00:00-192,2025-03-16 22:03:00+00:00,BTCUSDT,1,82602.40000000001,82455.4125,82602.40000000001,82837.58,58.79499999999995,0,-2.5,82455.4125,,3.999999999999885,4.408538140998091,-0.044221447402089,2025-03-16 22:03:00+00:00,False,True,False
193,BTCUSDT-2025-03-17T15:51:00+00:00-193,2025-03-17 15:51:00+00:00,BTCUSDT,-1,83523.20000000001,83766.67916666668,83523.20000000001,83133.63333333335,97.39166666666618,0,-2.5,83766.67916666668,,0.0,3.3165055189529977,-1.9529391631725863,2025-03-17 15:52:00+00:00,True,False,True
194,BTCUSDT-2025-03-17T17:33:00+00:00-194,2025-03-17 17:33:00+00:00,BTCUSDT,-1,84175.0,84391.46666666667,84175.0,83828.65333333334,86.5866666666671,0,-2.5,84391.46666666667,,4.000000000000124,5.4835232522326685,-5.287188173698638,2025-03-17 17:33:00+00:00,False,True,False
195,BTCUSDT-2025-03-18T16:46:00+00:00-195,2025-03-18 16:46:00+00:00,BTCUSDT,1,81561.40000000001,81351.47083333334,81561.40000000001,81897.28666666667,83.97166666666622,1,4.0,81897.28666666667,,3.99999999999992,4.384812337494605,-0.4477700811782468,2025-03-18 16:46:00+00:00,False,True,False
196,BTCUSDT-2025-03-18T21:35:00+00:00-196,2025-03-18 21:35:00+00:00,BTCUSDT,1,81903.0,81819.33333333333,81903.0,82036.86666666667,33.46666666666643,1,4.0,82036.86666666667,,4.000000000000087,6.38844621513914,-0.1015936254978347,2025-03-18 21:35:00+00:00,False,True,False
197,BTCUSDT-2025-03-19T15:42:00+00:00-197,2025-03-19 15:42:00+00:00,BTCUSDT,-1,84621.8,84797.18333333333,84621.8,84341.18666666668,70.15333333333304,0,-2.5,84797.18333333333,,4.0000000000001386,4.578542240806039,-0.5274161360828683,2025-03-19 15:42:00+00:00,False,True,False
198,BTCUSDT-2025-03-19T22:41:00+00:00-198,2025-03-19 22:41:00+00:00,BTCUSDT,-1,86177.6,86319.6375,86177.6,85950.34000000001,56.81499999999869,0,-2.5,86319.6375,,4.000000000000256,9.388365748482542,-0.292176361875862,2025-03-19 22:41:00+00:00,False,True,False
199,BTCUSDT-2025-03-19T23:26:00+00:00-199,2025-03-19 23:26:00+00:00,BTCUSDT,-1,86748.90000000001,86955.15000000001,86748.90000000001,86418.90000000001,82.49999999999879,0,-2.5,86955.15000000001,,4.000000000000059,7.658181818182142,-0.6424242424238991,2025-03-19 23:26:00+00:00,False,True,False
200,BTCUSDT-2025-03-20T12:18:00+00:00-200,2025-03-20 12:18:00+00:00,BTCUSDT,-1,85468.1,85586.68333333333,85468.1,85278.36666666667,47.43333333333309,1,4.0,85278.36666666667,,0.0,3.8917779339425183,-0.7125790583272354,2025-03-20 12:19:00+00:00,True,False,True
201,BTCUSDT-2025-03-21T03:16:00+00:00-201,2025-03-21 03:16:00+00:00,BTCUSDT,1,84249.20000000001,84151.67916666667,84249.20000000001,84405.23333333335,39.00833333333431,1,4.0,84405.23333333335,,3.9999999999997007,8.162358470411204,-0.0102542191845316,2025-03-21 03:16:00+00:00,False,True,False
202,BTCUSDT-2025-03-21T17:43:00+00:00-202,2025-03-21 17:43:00+00:00,BTCUSDT,-1,84060.90000000001,84200.27916666667,84060.90000000001,83837.89333333334,55.75166666666603,0,-2.5,84200.27916666667,,3.999999999999809,4.337090072046041,-0.405369047262748,2025-03-21 17:43:00+00:00,False,True,False
203,BTCUSDT-2025-03-21T18:17:00+00:00-203,2025-03-21 18:17:00+00:00,BTCUSDT,-1,84043.90000000001,84176.05833333335,84043.90000000001,83832.44666666667,52.86333333333362,0,-2.5,84176.05833333335,,4.000000000000074,4.672425751939487,-0.6507345986504949,2025-03-21 18:17:00+00:00,False,True,False
204,BTCUSDT-2025-03-21T21:36:00+00:00-204,2025-03-21 21:36:00+00:00,BTCUSDT,-1,84510.20000000001,84581.77500000001,84510.20000000001,84395.68000000002,28.62999999999738,1,4.0,84395.68000000002,,-2.499999999999619,2.4938875305633887,-2.6196297589932853,2025-03-21 21:36:00+00:00,False,False,True
205,BTCUSDT-2025-03-22T16:52:00+00:00-205,2025-03-22 16:52:00+00:00,BTCUSDT,-1,84105.0,84141.0125,84105.0,84047.38,14.40500000000029,0,-2.5,84141.0125,,3.999999999999596,5.817424505379151,-3.471017007983269,2025-03-22 16:52:00+00:00,False,True,False
206,BTCUSDT-2025-03-23T20:08:00+00:00-206,2025-03-23 20:08:00+00:00,BTCUSDT,-1,85119.0,85167.96666666666,85119.0,85040.65333333334,19.58666666666637,0,-2.5,85167.96666666666,,4.000000000000695,4.921715452688681,0.0,2025-03-23 20:08:00+00:00,False,True,False
207,BTCUSDT-2025-03-23T20:17:00+00:00-207,2025-03-23 20:17:00+00:00,BTCUSDT,-1,85136.3,85185.03333333334,85136.3,85058.32666666668,19.49333333333368,0,-2.5,85185.03333333334,,3.999999999999651,5.8276333789331645,-0.0102599179197606,2025-03-23 20:17:00+00:00,False,True,False
208,BTCUSDT-2025-03-25T01:27:00+00:00-208,2025-03-25 01:27:00+00:00,BTCUSDT,1,87095.8,86984.7,87095.8,87273.56,44.44000000000015,0,-2.5,86984.7,,4.000000000000196,4.414941494149008,-0.2025202520252018,2025-03-25 01:27:00+00:00,False,True,False
209,BTCUSDT-2025-03-26T03:03:00+00:00-209,2025-03-26 03:03:00+00:00,BTCUSDT,1,87266.0,87176.04583333334,87266.0,87409.92666666667,35.98166666666511,0,-2.5,87176.04583333334,,4.000000000000162,4.674602806985564,-0.011116772430243,2025-03-26 03:03:00+00:00,False,True,False
210,BTCUSDT-2025-03-26T10:25:00+00:00-210,2025-03-26 10:25:00+00:00,BTCUSDT,-1,88180.40000000001,88252.45000000001,88180.40000000001,88065.12000000001,28.81999999999971,1,4.0,88065.12000000001,,4.0,5.392088827204193,-0.0069396252596301,2025-03-26 10:25:00+00:00,False,True,False
211,BTCUSDT-2025-03-28T06:53:00+00:00-211,2025-03-28 06:53:00+00:00,BTCUSDT,1,85677.40000000001,85534.21666666667,85677.40000000001,85906.49333333335,57.27333333333445,0,-2.5,85534.21666666667,,4.000000000000254,4.518682341985508,-0.4330112908861072,2025-03-28 06:53:00+00:00,False,True,False
212,BTCUSDT-2025-03-29T01:26:00+00:00-212,2025-03-29 01:26:00+00:00,BTCUSDT,1,84190.3,84099.66666666667,84190.3,84335.31333333334,36.25333333333256,1,4.0,84335.31333333334,,0.0,3.8948142699517896,-0.755792570797943,2025-03-29 01:27:00+00:00,True,False,True
213,BTCUSDT-2025-03-29T08:22:00+00:00-213,2025-03-29 08:22:00+00:00,BTCUSDT,1,83700.8,83622.01666666666,83700.8,83826.85333333333,31.51333333333338,1,4.0,83826.85333333333,,4.000000000000338,4.455257034059466,-0.0507721599324884,2025-03-29 08:22:00+00:00,False,True,False
214,BTCUSDT-2025-03-30T16:28:00+00:00-214,2025-03-30 16:28:00+00:00,BTCUSDT,1,82641.6,82544.75833333335,82641.6,82796.54666666668,38.73666666666637,0,-2.5,82544.75833333335,,3.99999999999975,5.395404870493114,0.0,2025-03-30 16:28:00+00:00,False,True,False
215,BTCUSDT-2025-03-31T04:22:00+00:00-215,2025-03-31 04:22:00+00:00,BTCUSDT,1,81368.1,81228.16666666667,81368.1,81591.99333333335,55.97333333333348,1,4.0,81591.99333333335,,4.000000000000122,4.841591233920902,-0.1107670319201695,2025-03-31 04:22:00+00:00,False,True,False
216,BTCUSDT-2025-03-31T09:09:00+00:00-216,2025-03-31 09:09:00+00:00,BTCUSDT,1,81687.20000000001,81562.68750000001,81687.20000000001,81886.42000000001,49.80499999999908,0,-2.5,81562.68750000001,,4.000000000000097,4.003614094969757,-0.5541612287930013,2025-03-31 09:09:00+00:00,False,True,False
217,BTCUSDT-2025-03-31T11:49:00+00:00-217,2025-03-31 11:49:00+00:00,BTCUSDT,-1,82125.3,82257.18333333333,82125.3,81914.28666666667,52.75333333333304,1,4.0,81914.28666666667,,4.000000000000074,4.208264880576291,-0.2995071401489027,2025-03-31 11:49:00+00:00,False,True,False
218,BTCUSDT-2025-04-01T05:17:00+00:00-218,2025-04-01 05:17:00+00:00,BTCUSDT,-1,83220.8,83307.28333333334,83220.8,83082.42666666667,34.5933333333327,0,-2.5,83307.28333333334,,-2.5000000000001577,0.5608016958950048,-3.850452881094189,2025-04-01 05:17:00+00:00,False,False,True
219,BTCUSDT-2025-04-01T08:27:00+00:00-219,2025-04-01 08:27:00+00:00,BTCUSDT,-1,83795.40000000001,83917.56666666668,83795.40000000001,83599.93333333335,48.86666666666618,0,-2.5,83917.56666666668,,4.000000000000199,4.723055934516093,-0.4338335607090604,2025-04-01 08:27:00+00:00,False,True,False
220,BTCUSDT-2025-04-01T18:04:00+00:00-220,2025-04-01 18:04:00+00:00,BTCUSDT,1,84788.70000000001,84616.75833333335,84788.70000000001,85063.80666666667,68.77666666666627,0,-2.5,84616.75833333335,,0.0,2.768380749284634,-2.1984200067854287,2025-04-01 18:05:00+00:00,True,False,True
221,BTCUSDT-2025-04-01T20:50:00+00:00-221,2025-04-01 20:50:00+00:00,BTCUSDT,-1,85170.5,85305.83333333333,85170.5,84953.96666666667,54.13333333333309,0,-2.5,85305.83333333333,,0.0,3.64655172413784,-3.9568965517243706,2025-04-01 20:51:00+00:00,True,False,True
222,BTCUSDT-2025-04-03T04:43:00+00:00-222,2025-04-03 04:43:00+00:00,BTCUSDT,-1,83683.6,83801.44166666667,83683.6,83495.05333333334,47.13666666666662,0,-2.5,83801.44166666667,,3.999999999999897,5.040661905098777,-0.0042429814012277,2025-04-03 04:43:00+00:00,False,True,False
223,BTCUSDT-2025-04-03T19:05:00+00:00-223,2025-04-03 19:05:00+00:00,BTCUSDT,-1,82259.0,82479.08333333333,82259.0,81906.86666666667,88.03333333333406,1,4.0,81906.86666666667,,3.999999999999945,4.16660355925769,-0.5747822794396676,2025-04-03 19:05:00+00:00,False,True,False
224,BTCUSDT-2025-04-03T23:45:00+00:00-224,2025-04-03 23:45:00+00:00,BTCUSDT,-1,82914.90000000001,83045.72083333334,82914.90000000001,82705.58666666667,52.32833333333474,0,-2.5,83045.72083333334,,0.0,2.862693887951335,-5.159728636493238,2025-04-03 23:46:00+00:00,True,False,True
225,BTCUSDT-2025-04-03T23:46:00+00:00-225,2025-04-03 23:46:00+00:00,BTCUSDT,-1,83020.1,83152.63750000001,83020.1,82808.04,53.01500000000136,0,-2.5,83152.63750000001,,0.0,3.964915589927497,-1.1242101292082465,2025-04-03 23:47:00+00:00,True,False,True
226,BTCUSDT-2025-04-03T23:48:00+00:00-226,2025-04-03 23:48:00+00:00,BTCUSDT,-1,83259.90000000001,83400.07916666668,83259.90000000001,83035.61333333334,56.07166666666793,1,4.0,83035.61333333334,,4.000000000000173,8.203786820438465,-0.5136283922359072,2025-04-03 23:48:00+00:00,False,True,False
227,BTCUSDT-2025-04-06T13:16:00+00:00-227,2025-04-06 13:16:00+00:00,BTCUSDT,1,82618.0,82495.2125,82618.0,82814.46,49.115000000000144,0,-2.5,82495.2125,,3.9999999999998224,4.430418405782453,0.0,2025-04-06 13:16:00+00:00,False,True,False
228,BTCUSDT-2025-04-06T17:43:00+00:00-228,2025-04-06 17:43:00+00:00,BTCUSDT,1,81077.6,80857.67916666667,81077.6,81429.47333333334,87.96833333333319,0,-2.5,80857.67916666667,,3.9999999999998783,5.338284609991976,-1.7642712339669036,2025-04-06 17:43:00+00:00,False,True,False
229,BTCUSDT-2025-04-10T03:06:00+00:00-229,2025-04-10 03:06:00+00:00,BTCUSDT,1,81918.3,81796.50833333333,81918.3,82113.16666666667,48.71666666666594,0,-2.5,81796.50833333333,,4.0000000000001,4.938761546356677,-0.5378036264114684,2025-04-10 03:06:00+00:00,False,True,False
230,BTCUSDT-2025-04-10T03:09:00+00:00-230,2025-04-10 03:09:00+00:00,BTCUSDT,1,81935.70000000001,81810.29166666669,81935.70000000001,82136.35333333335,50.16333333333289,0,-2.5,81810.29166666669,,3.999999999999788,4.074689348128783,-0.3668017808496932,2025-04-10 03:09:00+00:00,False,True,False
231,BTCUSDT-2025-04-10T06:02:00+00:00-231,2025-04-10 06:02:00+00:00,BTCUSDT,-1,82237.5,82364.41666666666,82237.5,82034.43333333333,50.7666666666657,1,4.0,82034.43333333333,,3.9999999999997695,7.682206172029037,-0.4136572554169481,2025-04-10 06:02:00+00:00,False,True,False
232,BTCUSDT-2025-04-10T13:37:00+00:00-232,2025-04-10 13:37:00+00:00,BTCUSDT,1,80917.40000000001,80604.31666666668,80917.40000000001,81418.33333333334,125.23333333333284,0,-2.5,80604.31666666668,,3.999999999999907,9.31700825126425,-0.9486292254459776,2025-04-10 13:37:00+00:00,False,True,False
233,BTCUSDT-2025-04-11T06:46:00+00:00-233,2025-04-11 06:46:00+00:00,BTCUSDT,-1,81253.20000000001,81385.65833333334,81253.20000000001,81041.26666666668,52.98333333333333,1,4.0,81041.26666666668,,3.999999999999744,4.737338785782242,-2.8763762189361137,2025-04-11 06:46:00+00:00,False,True,False
234,BTCUSDT-2025-04-11T08:05:00+00:00-234,2025-04-11 08:05:00+00:00,BTCUSDT,-1,81652.5,81849.81666666667,81652.5,81336.79333333333,78.9266666666658,0,-2.5,81849.81666666667,,4.000000000000025,12.753610946870728,-4.720837908607272,2025-04-11 08:05:00+00:00,False,True,False
235,BTCUSDT-2025-04-11T09:25:00+00:00-235,2025-04-11 09:25:00+00:00,BTCUSDT,-1,81867.1,82055.54166666667,81867.1,81565.59333333334,75.37666666666556,0,-2.5,82055.54166666667,,0.0,3.4917967540797177,-1.6291513731038365,2025-04-11 09:26:00+00:00,True,False,True
236,BTCUSDT-2025-04-11T13:34:00+00:00-236,2025-04-11 13:34:00+00:00,BTCUSDT,-1,82408.1,82615.49166666667,82408.1,82076.27333333335,82.9566666666656,0,-2.5,82615.49166666667,,3.999999999999977,5.031542572427718,-0.2844858761599673,2025-04-11 13:34:00+00:00,False,True,False
237,BTCUSDT-2025-04-11T17:44:00+00:00-237,2025-04-11 17:44:00+00:00,BTCUSDT,-1,83912.20000000001,84187.1125,83912.20000000001,83472.34000000003,109.96499999999796,0,-2.5,84187.1125,,0.0,2.83908516346126,-1.596871731914518,2025-04-11 17:45:00+00:00,True,False,True
238,BTCUSDT-2025-04-12T11:19:00+00:00-238,2025-04-12 11:19:00+00:00,BTCUSDT,-1,83608.3,83683.45,83608.3,83488.06000000001,30.05999999999937,1,4.0,83488.06000000001,,3.999999999999774,5.54890219560948,-0.1929474384560372,2025-04-12 11:19:00+00:00,False,True,False
239,BTCUSDT-2025-04-12T11:29:00+00:00-239,2025-04-12 11:29:00+00:00,BTCUSDT,-1,83559.90000000001,83634.18333333333,83559.90000000001,83441.04666666668,29.713333333331683,1,4.0,83441.04666666668,,0.0,3.6145389275307127,-1.1375364595015784,2025-04-12 11:30:00+00:00,True,False,True
240,BTCUSDT-2025-04-12T12:35:00+00:00-240,2025-04-12 12:35:00+00:00,BTCUSDT,-1,83740.0,83817.375,83740.0,83616.2,30.94999999999927,0,-2.5,83817.375,,3.999999999999718,4.743134087237215,-0.1938610662358688,2025-04-12 12:35:00+00:00,False,True,False
241,BTCUSDT-2025-04-12T20:33:00+00:00-241,2025-04-12 20:33:00+00:00,BTCUSDT,-1,85421.3,85561.825,85421.3,85196.46,56.20999999999913,0,-2.5,85561.825,,4.0,4.650418075075578,-1.0211706102116185,2025-04-12 20:33:00+00:00,False,True,False
242,BTCUSDT-2025-04-12T20:38:00+00:00-242,2025-04-12 20:38:00+00:00,BTCUSDT,-1,85573.6,85719.67083333334,85573.6,85339.88666666667,58.42833333333207,0,-2.5,85719.67083333334,,3.999999999999834,4.980460393074244,-0.8146732464268662,2025-04-12 20:38:00+00:00,False,True,False
243,BTCUSDT-2025-04-13T01:06:00+00:00-243,2025-04-13 01:06:00+00:00,BTCUSDT,-1,85555.40000000001,85670.45833333334,85555.40000000001,85371.30666666667,46.02333333333348,0,-2.5,85670.45833333334,,3.999999999999768,5.857898167596255,-0.3041935250229054,2025-04-13 01:06:00+00:00,False,True,False
244,BTCUSDT-2025-04-13T11:31:00+00:00-244,2025-04-13 11:31:00+00:00,BTCUSDT,1,84338.3,84216.35,84338.3,84533.42,48.77999999999932,0,-2.5,84216.35,,3.999999999999961,5.37105371053718,-0.0041000410006487,2025-04-13 11:31:00+00:00,False,True,False
245,BTCUSDT-2025-04-14T05:40:00+00:00-245,2025-04-14 05:40:00+00:00,BTCUSDT,1,84334.6,84190.62916666668,84334.6,84564.95333333334,57.588333333332166,0,-2.5,84190.62916666668,,4.000000000000068,4.007756200619218,-0.4653720371606171,2025-04-14 05:40:00+00:00,False,True,False
246,BTCUSDT-2025-04-14T06:06:00+00:00-246,2025-04-14 06:06:00+00:00,BTCUSDT,1,84333.0,84179.73333333334,84333.0,84578.22666666667,61.3066666666656,0,-2.5,84179.73333333334,,0.0,3.7157459765114016,-1.768160069595412,2025-04-14 06:07:00+00:00,True,False,True
247,BTCUSDT-2025-04-15T02:58:00+00:00-247,2025-04-15 02:58:00+00:00,BTCUSDT,-1,85090.0,85229.32916666666,85090.0,84867.07333333333,55.73166666666657,0,-2.5,85229.32916666666,,4.0,4.166392535662168,-2.1101109482940164,2025-04-15 02:58:00+00:00,False,True,False
248,BTCUSDT-2025-04-15T05:38:00+00:00-248,2025-04-15 05:38:00+00:00,BTCUSDT,-1,85811.0,85940.30416666667,85811.0,85604.11333333334,51.72166666666477,1,4.0,85604.11333333334,,3.999999999999982,5.332388102987114,0.0,2025-04-15 05:38:00+00:00,False,True,False
249,BTCUSDT-2025-04-15T18:15:00+00:00-249,2025-04-15 18:15:00+00:00,BTCUSDT,1,84242.70000000001,84070.54166666667,84242.70000000001,84518.15333333335,68.86333333333508,0,-2.5,84070.54166666667,,3.999999999999972,5.149329590008729,-4.2263174098552163e-13,2025-04-15 18:15:00+00:00,False,True,False
250,BTCUSDT-2025-04-15T22:47:00+00:00-250,2025-04-15 22:47:00+00:00,BTCUSDT,1,83680.3,83526.3875,83680.3,83926.56,61.56500000000039,0,-2.5,83526.3875,,4.000000000000126,4.054251603995846,-0.9615853163325148,2025-04-15 22:47:00+00:00,False,True,False
251,BTCUSDT-2025-04-16T00:05:00+00:00-251,2025-04-16 00:05:00+00:00,BTCUSDT,1,83504.70000000001,83388.43333333335,83504.70000000001,83690.72666666668,46.506666666668025,0,-2.5,83388.43333333335,,4.0,4.790711009173922,-1.1654243119268215,2025-04-16 00:05:00+00:00,False,True,False
252,BTCUSDT-2025-04-16T04:16:00+00:00-252,2025-04-16 04:16:00+00:00,BTCUSDT,1,83517.6,83436.58750000001,83517.6,83647.22,32.40500000000029,0,-2.5,83436.58750000001,,3.99999999999982,6.357043666100853,-0.006171887054826,2025-04-16 04:16:00+00:00,False,True,False
253,BTCUSDT-2025-04-17T10:12:00+00:00-253,2025-04-17 10:12:00+00:00,BTCUSDT,1,84261.3,84185.62916666667,84261.3,84382.37333333334,30.26833333333464,0,-2.5,84185.62916666667,,3.999999999999841,10.294587302461066,-1.3941963548266003,2025-04-17 10:12:00+00:00,False,True,False
254,BTCUSDT-2025-04-17T16:31:00+00:00-254,2025-04-17 16:31:00+00:00,BTCUSDT,-1,84946.3,85136.37916666667,84946.3,84642.17333333334,76.03166666666439,0,-2.5,85136.37916666667,,0.0,3.574826278524636,-0.875950809969633,2025-04-17 16:32:00+00:00,True,False,True
255,BTCUSDT-2025-04-17T22:35:00+00:00-255,2025-04-17 22:35:00+00:00,BTCUSDT,1,84870.3,84791.675,84870.3,84996.09999999999,31.449999999998543,0,-2.5,84791.675,,3.9999999999998153,5.958664546899932,-0.0508744038157677,2025-04-17 22:35:00+00:00,False,True,False
256,BTCUSDT-2025-04-18T11:02:00+00:00-256,2025-04-18 11:02:00+00:00,BTCUSDT,1,84461.0,84413.7125,84461.0,84536.66,18.915000000001843,1,4.0,84536.66,,3.999999999999795,5.857784826855806,-0.5604017975154527,2025-04-18 11:02:00+00:00,False,True,False
257,BTCUSDT-2025-04-18T13:05:00+00:00-257,2025-04-18 13:05:00+00:00,BTCUSDT,1,84507.70000000001,84453.70416666668,84507.70000000001,84594.09333333334,21.59833333333251,0,-2.5,84453.70416666668,,4.000000000000494,5.148545412454053,-0.0462998688183876,2025-04-18 13:05:00+00:00,False,True,False
258,BTCUSDT-2025-04-18T17:32:00+00:00-258,2025-04-18 17:32:00+00:00,BTCUSDT,-1,84443.8,84483.97083333334,84443.8,84379.52666666666,16.068333333334884,0,-2.5,84483.97083333334,,4.000000000000362,7.841510216781734,0.0,2025-04-18 17:32:00+00:00,False,True,False
259,BTCUSDT-2025-04-18T20:05:00+00:00-259,2025-04-18 20:05:00+00:00,BTCUSDT,-1,84584.3,84622.68333333333,84584.3,84522.88666666667,15.353333333333042,1,4.0,84522.88666666667,,3.999999999999874,5.340859748154682,0.0,2025-04-18 20:05:00+00:00,False,True,False
260,BTCUSDT-2025-04-18T20:17:00+00:00-260,2025-04-18 20:17:00+00:00,BTCUSDT,1,84444.3,84399.43333333333,84444.3,84516.08666666667,17.946666666666715,1,4.0,84516.08666666667,,3.999999999999189,5.059435364040942,-0.0111441307584495,2025-04-18 20:17:00+00:00,False,True,False
261,BTCUSDT-2025-04-19T21:06:00+00:00-261,2025-04-19 21:06:00+00:00,BTCUSDT,-1,85224.3,85264.66666666667,85224.3,85159.71333333333,16.1466666666672,0,-2.5,85264.66666666667,,4.00000000000006,4.471511147812299,-0.0123864574720807,2025-04-19 21:06:00+00:00,False,True,False
262,BTCUSDT-2025-04-20T05:25:00+00:00-262,2025-04-20 05:25:00+00:00,BTCUSDT,1,85116.90000000001,85088.37916666668,85116.90000000001,85162.53333333334,11.408333333333331,0,-2.5,85088.37916666668,,3.999999999999831,5.2417823228623845,-2.5511027427377976e-12,2025-04-20 05:25:00+00:00,False,True,False
263,BTCUSDT-2025-04-20T06:13:00+00:00-263,2025-04-20 06:13:00+00:00,BTCUSDT,1,85080.1,85053.48333333334,85080.1,85122.68666666668,10.6466666666672,0,-2.5,85053.48333333334,,4.000000000000092,6.480901690669682,-0.0187852222928896,2025-04-20 06:13:00+00:00,False,True,False
264,BTCUSDT-2025-04-20T10:37:00+00:00-264,2025-04-20 10:37:00+00:00,BTCUSDT,1,84335.0,84292.73333333332,84335.0,84402.62666666668,16.90666666666851,0,-2.5,84292.73333333332,,4.000000000000229,5.713722397476062,0.0,2025-04-20 10:37:00+00:00,False,True,False
265,BTCUSDT-2025-04-20T18:54:00+00:00-265,2025-04-20 18:54:00+00:00,BTCUSDT,-1,84539.0,84576.57083333333,84539.0,84478.88666666666,15.028333333334498,0,-2.5,84576.57083333333,,4.0000000000002585,6.161694576910191,0.0,2025-04-20 18:54:00+00:00,False,True,False
266,BTCUSDT-2025-04-21T12:21:00+00:00-266,2025-04-21 12:21:00+00:00,BTCUSDT,-1,87498.0,87662.23333333334,87498.0,87235.22666666667,65.69333333333198,1,4.0,87235.22666666667,,3.999999999999823,6.582098640146181,-0.3653338745687106,2025-04-21 12:21:00+00:00,False,True,False
267,BTCUSDT-2025-04-21T21:27:00+00:00-267,2025-04-21 21:27:00+00:00,BTCUSDT,1,87135.8,87060.03333333334,87135.8,87257.02666666667,30.306666666667297,0,-2.5,87060.03333333334,,3.99999999999952,5.31236251649791,0.0,2025-04-21 21:27:00+00:00,False,True,False
268,BTCUSDT-2025-04-22T07:31:00+00:00-268,2025-04-22 07:31:00+00:00,BTCUSDT,-1,88377.70000000001,88457.99166666668,88377.70000000001,88249.23333333335,32.11666666666667,0,-2.5,88457.99166666668,,4.000000000000242,5.735339906590918,-1.3886870783594203,2025-04-22 07:31:00+00:00,False,True,False
269,BTCUSDT-2025-04-22T08:05:00+00:00-269,2025-04-22 08:05:00+00:00,BTCUSDT,-1,88507.3,88602.51666666666,88507.3,88354.95333333335,38.08666666666419,0,-2.5,88602.51666666666,,0.0,3.948888499912584,-0.908454402240716,2025-04-22 08:06:00+00:00,True,False,True
270,BTCUSDT-2025-04-22T11:47:00+00:00-270,2025-04-22 11:47:00+00:00,BTCUSDT,-1,88578.3,88655.90833333333,88578.3,88454.12666666668,31.04333333333149,0,-2.5,88655.90833333333,,4.000000000000438,4.967250080533259,-0.3994416407171131,2025-04-22 11:47:00+00:00,False,True,False
271,BTCUSDT-2025-04-22T17:31:00+00:00-271,2025-04-22 17:31:00+00:00,BTCUSDT,-1,91052.2,91239.47916666667,91052.2,90752.55333333333,74.91166666666783,0,-2.5,91239.47916666667,,3.999999999999949,4.330433621821111,-1.051905577680596,2025-04-22 17:31:00+00:00,False,True,False
272,BTCUSDT-2025-04-22T18:01:00+00:00-272,2025-04-22 18:01:00+00:00,BTCUSDT,-1,91507.8,91724.62083333333,91507.8,91160.88666666666,86.7283333333345,1,4.0,91160.88666666666,,-2.499999999999944,2.492841631915853,-4.123220016526713,2025-04-22 18:01:00+00:00,False,False,True
273,BTCUSDT-2025-04-23T06:23:00+00:00-273,2025-04-23 06:23:00+00:00,BTCUSDT,-1,93778.6,93899.95833333334,93778.6,93584.42666666667,48.54333333333391,1,4.0,93584.42666666667,,4.00000000000008,5.796882510472154,-0.0041200302131951,2025-04-23 06:23:00+00:00,False,True,False
274,BTCUSDT-2025-04-23T13:52:00+00:00-274,2025-04-23 13:52:00+00:00,BTCUSDT,1,93535.6,93093.31666666667,93535.6,94243.25333333334,176.9133333333336,0,-2.5,93093.31666666667,,0.0,3.5542826996268646,-2.2112522138901025,2025-04-23 13:53:00+00:00,True,False,True
275,BTCUSDT-2025-04-23T21:11:00+00:00-275,2025-04-23 21:11:00+00:00,BTCUSDT,-1,93830.0,93960.72499999999,93830.0,93620.84000000001,52.28999999999821,1,4.0,93620.84000000001,,0.0,3.3390705679864565,-1.5261044176705123,2025-04-23 21:12:00+00:00,True,False,True
276,BTCUSDT-2025-04-24T12:17:00+00:00-276,2025-04-24 12:17:00+00:00,BTCUSDT,-1,92609.9,92724.8375,92609.9,92426.0,45.97499999999903,0,-2.5,92724.8375,,3.999999999999958,4.258836324089016,-0.4393692224037426,2025-04-24 12:17:00+00:00,False,True,False
