timestamp,idx,symbol,side,open,high,low,close,atr,atr_pct,rel_vol,imbalance,imbalance_z,shockflip_z,shock_intensity_z,range_atr,donchian_loc,price_flow_div,prior_flow_sign,div_score,trend_dir,trend_aligned,trend_slope,stall_flag,mfe6_atr,mfe10_atr,mfe20_atr,mfe30_atr,mfe60_atr,mfe120_atr,mfe240_atr,did_snap_H6_K0_5,did_snap_H6_K0_75,did_snap_H6_K1_0,did_snap_H10_K0_5,did_snap_H10_K0_75,did_snap_H10_K1_0,did_snap_H20_K0_5,did_snap_H20_K0_75,did_snap_H20_K1_0,did_snap_H30_K0_5,did_snap_H30_K0_75,did_snap_H30_K1_0,did_snap_H60_K0_5,did_snap_H60_K0_75,did_snap_H60_K1_0,did_snap_H120_K0_5,did_snap_H120_K0_75,did_snap_H120_K1_0,did_snap_H240_K0_5,did_snap_H240_K0_75,did_snap_H240_K1_0,barrier_y_H30_R4p0_sl2p5,did_snap,shock_intensity_z_decile,div_score_decile,rel_vol_decile,event_bar_time,event_bar_offset_min,event_id,risk_profile,y_win_R4_SL2p5,r_final,mfe_r,mae_r,exit_time,hit_be,hit_tp,hit_sl,p_hat,phase
2024-06-21 13:32:00+00:00,2252,BTCUSDT,1,63561.100000000006,63620.600000000006,63476.4,63498.0,54.93833333333435,0.8140297050414894,5.3375603530438855,-0.6198857690769518,-1.9150440405281763,-1.9150440405281763,2.624761095726304,2.624761095726304,0.0441627479042209,-0.7960863674337305,-1,0.0,-1,0,-2.4123706039754408e-05,0,6.589206079543609,6.589206079543609,6.589206079543609,6.589206079543609,12.508570215089494,15.36449959044972,15.36449959044972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,1,7,2024-06-21 13:32:00+00:00,0,BTCUSDT-2024-06-21T13:32:00+00:00-84,strategy,1,4.000000000000071,4.463185996420093,-0.7863361951278032,2024-06-21 13:32:00+00:00,False,True,False,0.9882177222796977,train
2024-06-21 21:16:00+00:00,2716,BTCUSDT,1,64069.2,64069.2,63990.8,64035.4,34.119999999999585,0.5458475699044697,6.306442235619339,-0.7040286037937127,-1.828758587880721,-1.828758587880721,2.297772567341871,2.297772567341871,0.0989322292436312,-0.125990101523161,-1,0.0,1,1,2.1887761351050783e-05,0,0.1553341148887155,0.1553341148887155,0.1553341148887155,0.8675263774911754,3.862837045721117,5.084994138335349,5.084994138335349,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,8,2024-06-21 21:16:00+00:00,0,BTCUSDT-2024-06-21T21:16:00+00:00-85,strategy,0,-2.5000000000001155,1.9812426729188768,-2.614302461899126,2024-06-21 21:16:00+00:00,False,False,True,0.004584287621948214,train
2024-06-22 04:52:00+00:00,3172,BTCUSDT,-1,64287.9,64308.3,64287.9,64308.2,9.108333333334182,0.111219580224531,1.6810471779175495,0.8015167821990459,1.8553916016615213,1.8553916016615213,2.2397072275674126,2.2397072275674126,0.759558198804113,0.1493127016353806,-1,0.0,1,0,2.180118183685576e-05,1,0.7465690759380359,0.7465690759380359,7.355901189386323,8.607502287282067,8.607502287282067,8.607502287282067,8.607502287282067,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2024-06-22 04:52:00+00:00,0,BTCUSDT-2024-06-22T04:52:00+00:00-86,strategy,1,3.999999999999734,4.457456541627171,-0.0219579139994462,2024-06-22 04:52:00+00:00,False,True,False,0.9753297193456714,train
2024-06-22 05:08:00+00:00,3188,BTCUSDT,1,64302.100000000006,64302.2,64280.100000000006,64280.2,7.336666666666982,0.08025939613695,1.9992026671600265,-0.8842860069476689,-1.9688020908314496,-1.9688020908314496,3.012267150883961,3.012267150883961,0.5216652506328063,0.1787741849604877,-1,0.0,1,1,8.318269780923277e-06,1,0.0,0.0,4.756928668786909,10.835983643797809,17.800999545660098,28.596092685141294,32.68514311676311,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6,1,1,2024-06-22 05:08:00+00:00,0,BTCUSDT-2024-06-22T05:08:00+00:00-87,strategy,1,3.999999999999537,5.9972739663786605,-0.0272603362104154,2024-06-22 05:08:00+00:00,False,True,False,0.9998705830133733,train
2024-06-22 11:52:00+00:00,3592,BTCUSDT,1,64267.9,64268.0,64240.0,64240.0,6.6216666666672,0.0647793040931594,3.6313740679142295,-0.8827125783308347,-1.8142713713772345,-1.8142713713772345,4.2285426623361495,4.2285426623361495,0.1775771256570407,-0.0755534142896822,-1,0.0,-1,0,-1.2732187578438452e-05,1,1.0118298514981867,2.688144978605811,5.663226780769743,9.061162849231588,11.220739994965555,11.220739994965555,22.698212937325568,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,1,4,2024-06-22 11:52:00+00:00,0,BTCUSDT-2024-06-22T11:52:00+00:00-88,strategy,1,3.999999999999268,8.457085325949482,0.0,2024-06-22 11:52:00+00:00,False,True,False,0.9969659155342468,train
2024-06-22 18:34:00+00:00,3994,BTCUSDT,-1,64285.3,64301.100000000006,64285.2,64299.600000000006,5.701666666667006,0.0520884178230248,4.687121280820566,0.8750421860445805,1.816480114107475,1.816480114107475,2.788658286561564,2.788658286561564,0.6440972222166446,0.0135598994477049,-1,0.0,-1,1,-7.386638445720332e-07,1,4.367144109909378,5.1563870213387375,7.278573516515205,10.610932475883612,17.433498976906552,17.433498976906552,17.433498976906552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,1,6,2024-06-22 18:34:00+00:00,0,BTCUSDT-2024-06-22T18:34:00+00:00-89,strategy,1,4.000000000000511,5.051154633150964,-0.5261619409503542,2024-06-22 18:34:00+00:00,False,True,False,0.9959196269947321,train
2024-06-22 19:44:00+00:00,4064,BTCUSDT,-1,64230.0,64242.600000000006,64229.9,64242.600000000006,5.305000000000413,0.0456035143992748,1.19241448129668,0.9736787778192776,2.038554052190236,2.038554052190236,2.393967954309031,2.393967954309031,0.4202180376568942,0.0373056536321214,-1,0.0,-1,1,-1.6859749937999289e-06,1,0.018850141377156,0.018850141377156,0.018850141377156,2.544769085767945,5.032987747408537,5.032987747408537,5.032987747408537,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,2024-06-22 19:44:00+00:00,0,BTCUSDT-2024-06-22T19:44:00+00:00-90,strategy,1,3.999999999999908,4.787935909520595,0.0,2024-06-22 19:44:00+00:00,False,True,False,0.9991533674100126,train
2024-06-22 20:14:00+00:00,4094,BTCUSDT,-1,64233.9,64248.4,64233.9,64248.4,5.835000000001188,0.0535527508541942,0.7570400771005493,0.9261920312915616,1.9407201534942031,1.9407201534942031,2.4850042840637605,2.4850042840637605,0.4777006937514241,0.1342162067251306,-1,3.535736572269708e-05,-1,1,-5.512094321128795e-07,1,0.8568980291343585,0.8568980291343585,2.4164524421586413,5.56983718937333,5.56983718937333,5.56983718937333,5.56983718937333,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,9,0,2024-06-22 20:14:00+00:00,0,BTCUSDT-2024-06-22T20:14:00+00:00-91,strategy,1,4.000000000001081,4.970008568979279,0.0,2024-06-22 20:14:00+00:00,False,True,False,0.9999458731391595,train
2024-06-22 20:18:00+00:00,4098,BTCUSDT,-1,64254.5,64272.0,64254.5,64272.0,5.955000000001382,0.055086814029705,1.4829261075725275,0.8729757589574377,1.8154995294988547,1.8154995294988547,2.9387069684395013,2.9387069684395013,0.711595639239673,0.1317146059309221,-1,0.0,-1,1,9.725431658817266e-07,1,0.0167926112508012,2.837951301425736,9.252728799325904,9.42065491183636,9.42065491183636,9.42065491183636,9.42065491183636,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,1,0,2024-06-22 20:18:00+00:00,0,BTCUSDT-2024-06-22T20:18:00+00:00-92,strategy,1,4.000000000000244,5.877413937865974,0.0,2024-06-22 20:18:00+00:00,False,True,False,0.9999952079750019,train
2024-06-22 21:08:00+00:00,4148,BTCUSDT,-1,64236.0,64253.8,64236.0,64253.7,4.800000000001819,0.0380726588104037,1.1334724464887678,0.9387155962728614,1.9511117125397592,1.9511117125397592,3.708333332559965,3.708333332559965,0.6540342298208902,-0.0154548312864286,-1,0.0,-1,1,-1.802359744873528e-06,1,1.6041666666669685,1.6041666666669685,1.6041666666669685,1.6041666666669685,1.6041666666669685,2.64583333333324,3.1874999999993987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,1,0,2024-06-22 21:08:00+00:00,0,BTCUSDT-2024-06-22T21:08:00+00:00-93,strategy,1,4.0000000000009095,7.374999999995992,-0.0416666666690761,2024-06-22 21:08:00+00:00,False,True,False,0.9999946216903068,train
2024-06-22 22:56:00+00:00,4256,BTCUSDT,-1,64277.2,64292.600000000006,64277.100000000006,64292.600000000006,4.189999999999903,0.0255909629732933,1.383488104037199,0.9143250853205724,1.804373092529036,1.804373092529036,3.699284008663741,3.699284008663741,0.821480406374211,-0.0359346983039618,-1,0.0,1,0,3.085997286393176e-06,1,1.4319809069212743,1.4319809069212743,1.4319809069212743,1.4319809069212743,12.935560859189886,12.935560859189886,12.935560859189886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,1,0,2024-06-22 22:56:00+00:00,0,BTCUSDT-2024-06-22T22:56:00+00:00-94,strategy,1,3.9999999999988423,7.398568019096723,0.0,2024-06-22 22:56:00+00:00,False,True,False,0.9999848275829272,train
2024-06-23 02:42:00+00:00,4482,BTCUSDT,1,64375.5,64375.5,64340.4,64340.4,6.8049999999992,0.0673941845059619,6.584713866022764,-0.9440914007507838,-1.8222261371967408,-1.8222261371967408,5.157972078595842,5.157972078595842,0.2244897959172671,-0.1294262528880839,-1,0.0,1,1,3.654050321107623e-06,1,2.836149889787683,8.03820720058939,20.514327700222623,21.9838354151383,21.9838354151383,21.9838354151383,21.9838354151383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,1,8,2024-06-23 02:42:00+00:00,0,BTCUSDT-2024-06-23T02:42:00+00:00-95,strategy,1,4.000000000000641,10.315944158707618,0.0,2024-06-23 02:42:00+00:00,False,True,False,0.9988721512978016,train
2024-06-23 19:32:00+00:00,5492,BTCUSDT,1,64116.0,64116.100000000006,64089.8,64089.9,7.738333333332897,0.0915556795202566,2.0447316219474247,-0.8111942085856549,-1.851646283936355,-1.851646283936355,3.398664656033477,3.398664656033477,0.3976377952724595,0.0057280988183273,1,0.0,1,1,-5.78574139420418e-07,1,0.8658195132463592,0.8658195132463592,2.3002369157877123,5.530906741331724,5.530906741331724,5.530906741331724,5.530906741331724,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,1,1,2024-06-23 19:32:00+00:00,0,BTCUSDT-2024-06-23T19:32:00+00:00-96,strategy,1,4.0000000000008775,6.771483954339496,-0.0258453586039759,2024-06-23 19:32:00+00:00,False,True,False,0.9999909397616397,train
2024-06-24 04:06:00+00:00,6006,BTCUSDT,1,62789.100000000006,62789.100000000006,62698.100000000006,62718.2,34.79333333333319,0.5594449480510425,4.51549596687089,-0.6470373902389364,-1.829099886668894,-1.829099886668894,2.6154435714902746,2.6154435714902746,0.1245148268900467,-0.3404246377711203,1,0.0,-1,0,-3.204416026916235e-05,0,1.3795746311553996,1.3795746311553996,1.689978923165239,4.50661046177418,6.136232994826621,6.136232994826621,6.136232994826621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,1,6,2024-06-24 04:06:00+00:00,0,BTCUSDT-2024-06-24T04:06:00+00:00-97,strategy,1,4.000000000000195,4.075493389538327,-1.1553937535925636,2024-06-24 04:06:00+00:00,False,True,False,0.987559401932341,train
2024-06-24 22:23:00+00:00,7103,BTCUSDT,-1,60045.100000000006,60158.8,60045.0,60141.7,51.43833333333302,0.778118680705669,2.9827550889219,0.7136694675648072,2.237460604823536,2.237460604823536,2.237460604823536,2.2123578394412324,0.991189200329251,1.6282779445730269,-1,0.0,1,0,-2.514135334267624e-06,0,0.9001069241487191,0.9001069241487191,0.9001069241487191,1.9654602598580664,3.3127045329359266,3.3127045329359266,3.3127045329359266,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,2024-06-24 22:23:00+00:00,0,BTCUSDT-2024-06-24T22:23:00+00:00-98,strategy,0,0.0,3.759841881864926,-0.664873797103558,2024-06-24 22:24:00+00:00,True,False,True,0.02304604965591473,train
2024-06-25 02:32:00+00:00,7352,BTCUSDT,-1,60492.0,60700.0,60491.7,60662.100000000006,39.16333333333338,0.6321734885991214,10.219727218365804,0.6767539933553373,1.8043146221018471,1.8043146221018471,5.318750531824239,5.318750531824239,0.91590858664098,0.878786036737735,1,0.0,1,0,3.7277567890781074e-05,0,3.112605328113064,4.670184696569952,5.295769852753456,5.295769852753456,5.295769852753456,5.295769852753456,5.295769852753456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,1,9,2024-06-25 02:32:00+00:00,0,BTCUSDT-2024-06-25T02:32:00+00:00-99,strategy,1,4.00000000000005,8.702017192953027,-1.9354838709674425,2024-06-25 02:32:00+00:00,False,True,False,0.9992992785826589,train
2024-06-27 22:49:00+00:00,11449,BTCUSDT,-1,61600.0,61636.2,61600.0,61632.9,15.876666666666642,0.2130255909629733,1.6685396900374907,0.9219315753056162,1.8371534516917605,1.8371534516917605,2.2800755824726653,2.2800755824726653,0.8373229115738177,-0.0523512139611983,1,2.4029284871492823e-05,1,0,-1.4455796812880749e-05,1,2.034432080621185,2.034432080621185,2.034432080621185,2.569808943942622,2.569808943942622,9.857232836447633,11.009867730421744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,9,1,2024-06-27 22:49:00+00:00,0,BTCUSDT-2024-06-27T22:49:00+00:00-100,strategy,1,4.000000000000092,4.144446777241424,-0.4157043879902128,2024-06-27 22:49:00+00:00,False,True,False,0.9972759983527645,train
2024-06-28 19:17:00+00:00,12677,BTCUSDT,1,60670.100000000006,60679.4,60119.100000000006,60419.7,42.36333333333314,0.6801478279060038,30.34037988492278,-0.5690676643253804,-1.8349457497344728,-1.8349457497344728,13.226060271935768,13.226060271935768,0.3153587914390307,0.4172334811234208,-1,0.0,-1,0,-2.615092918628973e-05,0,2.492721693288198,2.492721693288198,2.492721693288198,2.492721693288198,2.492721693288198,2.492721693288198,2.492721693288198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,2,9,2024-06-28 19:17:00+00:00,0,BTCUSDT-2024-06-28T19:17:00+00:00-101,strategy,1,4.000000000000138,12.260602722480394,-14.191517822015893,2024-06-28 19:17:00+00:00,False,True,False,0.9996406682668303,train
2024-06-28 22:15:00+00:00,12855,BTCUSDT,-1,60344.7,60386.0,60344.7,60386.0,17.645000000000074,0.2450317272156753,1.5715800994376108,0.8894314702718741,2.129280267924964,2.129280267924964,2.340606403947569,2.340606403947569,0.8539246744074124,-0.5115565231730005,1,3.321525825862067e-05,-1,1,-3.051731004698836e-05,1,4.624539529611687,4.624539529611687,5.2819495607819045,5.2819495607819045,5.2819495607819045,5.2819495607819045,5.2819495607819045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,9,1,2024-06-28 22:15:00+00:00,0,BTCUSDT-2024-06-28T22:15:00+00:00-102,strategy,1,4.000000000000082,4.681212808161263,0.0,2024-06-28 22:15:00+00:00,False,True,False,0.9991281902141965,train
2024-06-29 06:17:00+00:00,13337,BTCUSDT,1,60788.600000000006,60788.7,60758.8,60758.8,10.46500000000063,0.1354159403109964,2.3352917358875813,-0.9484057970861772,-1.832127969191241,-1.832127969191241,2.857142856869805,2.857142856869805,0.5447916666610221,-0.2405405819287556,1,0.0,1,1,-6.270091168247838e-06,1,2.857142857142824,3.3158146201619685,10.052556139511776,10.052556139511776,23.04825609173269,35.28905876731779,35.28905876731779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,2,2,2024-06-29 06:17:00+00:00,0,BTCUSDT-2024-06-29T06:17:00+00:00-103,strategy,1,3.999999999999815,5.714285714284258,0.0,2024-06-29 06:17:00+00:00,False,True,False,0.9995790624120543,train
2024-06-29 10:27:00+00:00,13587,BTCUSDT,-1,60932.8,60957.2,60932.7,60957.2,9.095000000000436,0.110870929502824,0.8044522185360613,0.8944964963036574,1.9133995275053808,1.9133995275053808,2.6937877951957163,2.6937877951957163,0.5915627996108445,0.0127812500130842,1,0.0,1,0,1.1992858569394766e-05,1,1.4513468938981564,1.4513468938981564,1.4513468938981564,1.4513468938981564,4.5519516217701455,4.5519516217701455,4.5519516217701455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,2,0,2024-06-29 10:27:00+00:00,0,BTCUSDT-2024-06-29T10:27:00+00:00-104,strategy,1,4.000000000000321,5.387575590983799,0.0,2024-06-29 10:27:00+00:00,False,True,False,0.9999503359050217,train
2024-06-29 10:32:00+00:00,13592,BTCUSDT,-1,60966.2,60989.8,60966.100000000006,60989.8,9.365000000000268,0.1158217697510633,1.6229830868978283,0.868401651414251,1.8356582440745173,1.8356582440745173,2.530699412436275,2.530699412436275,0.9041227229060034,0.1626551389362785,1,0.0,1,0,1.0917753742867296e-05,1,0.0106780565935442,1.4735718099308617,1.4735718099308617,1.9967965830215224,7.901761879337735,7.901761879337735,7.901761879337735,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,2,1,2024-06-29 10:32:00+00:00,0,BTCUSDT-2024-06-29T10:32:00+00:00-105,strategy,1,4.000000000000569,5.061398825414562,0.0,2024-06-29 10:32:00+00:00,False,True,False,0.9999385652751717,train
2024-06-29 17:17:00+00:00,13997,BTCUSDT,1,60989.0,60989.0,60947.7,60958.2,16.85833333333394,0.2299700160379332,1.087820379804392,-0.8727797570833804,-1.852796261413563,-1.852796261413563,2.449826989473712,2.449826989473712,0.1873226111627829,-0.0776099581813258,-1,0.0,-1,0,-7.075344540104685e-06,1,0.9787444389520162,1.9634206623824435,3.606524962925959,3.606524962925959,6.513099357389522,7.865546218487027,8.22145328719685,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,0,2024-06-29 17:17:00+00:00,0,BTCUSDT-2024-06-29T17:17:00+00:00-106,strategy,0,0.0,3.6539792387545393,-1.2456747404843844,2024-06-29 17:18:00+00:00,True,False,True,0.04644357869523402,train
2024-06-29 18:56:00+00:00,14096,BTCUSDT,-1,61007.4,61047.8,61007.3,61047.7,10.546666666667322,0.1368802733421658,1.454038499731924,0.8994512030970776,1.9809950750356315,1.9809950750356315,3.840075852985848,3.840075852985848,0.8473684210462933,-0.0845026756219641,-1,0.0,-1,1,2.157341809905233e-06,1,1.839443742098633,1.839443742098633,1.839443742098633,1.839443742098633,11.529709228823418,11.529709228823418,15.60682680151596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,2,0,2024-06-29 18:56:00+00:00,0,BTCUSDT-2024-06-29T18:56:00+00:00-107,strategy,1,4.000000000000598,7.6611883691513905,-0.0189633375485109,2024-06-29 18:56:00+00:00,False,True,False,0.9999779684287686,train
2024-06-30 13:29:00+00:00,809,BTCUSDT,-1,61545.5,61648.4,61545.4,61634.8,30.2283333333328,0.2467052506798689,3.762495477497709,0.781853350367374,1.95111035625158,1.95111035625158,3.40739923901178,3.40739923901178,0.9245001492064252,0.0181185861031503,1,0.0,-1,1,-2.304607841541184e-06,1,1.769862711584086,1.769862711584086,2.4215691679990643,2.4215691679990643,2.6233665986658536,3.8870816562828057,3.8870816562828057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,2,5,2024-06-30 13:29:00+00:00,0,BTCUSDT-2024-06-30T13:29:00+00:00-108,strategy,1,3.999999999999968,5.914980426752145,-0.8998180514968596,2024-06-30 13:29:00+00:00,False,True,False,0.9997170195136449,train
2024-07-01 04:31:00+00:00,1711,BTCUSDT,1,63347.0,63347.0,63278.7,63299.9,26.113333333333987,0.1762080747507147,3.520342604163357,-0.6671681920606873,-1.963447104419676,-1.963447104419676,2.6155220831265664,2.6155220831265664,0.1138765768833523,-0.1666040746475048,-1,0.0,1,1,3.933735552563711e-05,1,0.2795506765382714,0.2795506765382714,0.2795506765382714,0.2795506765382714,4.369415368904609,5.388052080674018,5.388052080674018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,3,2,4,2024-07-01 04:31:00+00:00,0,BTCUSDT-2024-07-01T04:31:00+00:00-109,strategy,0,0.0,3.607352565738884,-2.833801378606005,2024-07-01 04:32:00+00:00,True,False,True,0.013958447578412374,train
2024-07-01 17:28:00+00:00,2488,BTCUSDT,-1,63275.9,63371.2,63266.9,63321.7,43.69333333333343,0.483299630430235,5.4703840720011545,0.60088316597232,1.833369261724541,1.833369261724541,2.387091852249365,2.387091852249365,0.9056244041927444,0.1295250760677789,1,0.0,1,0,2.970979132216704e-05,0,1.2427525175466003,1.2427525175466003,1.2427525175466003,1.2427525175466003,1.2427525175466003,1.2427525175466003,6.282422947818112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,7,2024-07-01 17:28:00+00:00,0,BTCUSDT-2024-07-01T17:28:00+00:00-110,strategy,0,0.0,2.508391821788016,-2.2657918828196477,2024-07-01 17:29:00+00:00,True,False,True,0.007193224689795916,train
2024-07-02 06:04:00+00:00,3244,BTCUSDT,1,63010.0,63010.0,62955.2,62956.0,13.076666666667611,0.008925458475699,4.518307006080591,-0.8472770836464121,-1.9289627399245552,-1.9289627399245552,4.190670404980958,4.190670404980958,0.0029433406916582,-0.0340056758973705,-1,0.0,-1,0,1.0656952879199248e-06,1,0.971195513637786,0.971195513637786,0.971195513637786,1.3306143257711085,1.3306143257711085,1.3306143257711085,1.3306143257711085,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,2,6,2024-07-02 06:04:00+00:00,0,BTCUSDT-2024-07-02T06:04:00+00:00-111,strategy,1,4.000000000000037,8.258985470302743,-0.1223553403012265,2024-07-02 06:04:00+00:00,False,True,False,0.9994951505246178,train
2024-07-04 19:20:00+00:00,6920,BTCUSDT,-1,58269.8,58440.8,58269.7,58440.8,54.32499999999988,0.6264556167631267,2.9436495668779545,0.8004411393330333,2.072029164309688,2.072029164309688,3.149562816324885,3.149562816324885,0.9999999999980907,0.5059808135925934,1,0.0,1,0,7.02969723856676e-05,0,1.3750575241600966,1.3750575241600966,1.3750575241600966,2.5236999539806506,5.225954901058483,6.059825126553112,11.044638748274298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6,2,3,2024-07-04 19:20:00+00:00,0,BTCUSDT-2024-07-04T19:20:00+00:00-112,strategy,1,4.000000000000062,6.29912563276599,0.0,2024-07-04 19:20:00+00:00,False,True,False,0.9999904385656145,train
2024-07-06 20:28:00+00:00,9868,BTCUSDT,-1,57982.3,58197.0,57982.3,58189.7,29.20833333333285,0.2322013806568579,11.74121699050766,0.6963533876231506,1.8608545858925656,1.8608545858925656,7.350641939833951,7.350641939833951,0.98536780917823,0.1476779422687053,1,0.0,1,0,3.471505295989571e-05,0,5.693580599144274,5.693580599144274,9.884165477889043,9.884165477889043,11.65763195435112,13.609129814550869,13.609129814550869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,2,9,2024-07-06 20:28:00+00:00,0,BTCUSDT-2024-07-06T20:28:00+00:00-113,strategy,1,3.9999999999999,14.201426533523374,-0.4998573466478538,2024-07-06 20:28:00+00:00,False,True,False,0.9999888346585819,train
2024-07-07 03:52:00+00:00,10312,BTCUSDT,1,57956.0,57962.7,57840.0,57859.3,54.77666666666664,0.6318597029495852,1.5584376671736664,-0.6961339016921839,-1.859675891177387,-1.859675891177387,2.240004868212093,2.240004868212093,0.0522812144827814,-0.2176958859508149,-1,0.0,-1,0,-2.349653233790032e-05,0,2.568611939390199,2.568611939390199,2.568611939390199,2.568611939390199,2.568611939390199,2.568611939390199,2.568611939390199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,2024-07-07 03:52:00+00:00,0,BTCUSDT-2024-07-07T03:52:00+00:00-114,strategy,0,0.0,3.77533012839996,-0.7046796081057477,2024-07-07 03:53:00+00:00,True,False,True,0.022352703471042797,train
2024-07-09 18:20:00+00:00,14060,BTCUSDT,-1,57693.4,57928.0,57693.3,57860.7,44.54500000000007,0.4947353741022244,9.114748157575352,0.625082289252236,1.898898473943477,1.898898473943477,5.268829273649745,5.268829273649745,0.889617844840273,0.4753536326043052,1,0.0,1,0,1.166786848020666e-05,0,2.125940060612958,4.07902121450228,4.07902121450228,4.07902121450228,4.07902121450228,4.5078011000112825,4.5078011000112825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,2,9,2024-07-09 18:20:00+00:00,0,BTCUSDT-2024-07-09T18:20:00+00:00-115,strategy,1,3.999999999999837,7.51599506117382,-3.021663486362232,2024-07-09 18:20:00+00:00,False,True,False,0.9999272889723994,train
2024-07-11 07:17:00+00:00,1877,BTCUSDT,-1,58039.100000000006,58188.0,58039.100000000006,58170.5,34.50000000000024,0.1905027543407015,11.339047981162986,0.6547415807058743,1.8448902069519155,1.8448902069519155,4.315942028860209,4.315942028860209,0.9657131661423082,0.5518548538651045,1,0.0,1,0,4.164451756119754e-05,0,3.121739130434676,3.121739130434676,3.121739130434676,4.504347826086756,4.504347826086756,4.504347826086756,4.504347826086756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,2,9,2024-07-11 07:17:00+00:00,0,BTCUSDT-2024-07-11T07:17:00+00:00-116,strategy,1,3.999999999999972,7.617391304347857,-1.0144927536231814,2024-07-11 07:17:00+00:00,False,True,False,0.999978687276008,train
2024-07-12 22:17:00+00:00,4217,BTCUSDT,-1,57693.8,57826.8,57693.8,57781.600000000006,26.608333333333213,0.0828394114775817,16.650784691652092,0.7630628708003296,2.0355512982307964,2.0355512982307964,4.998434074350223,4.998434074350223,0.9371436517856566,-0.1744503531253712,1,0.0,-1,1,-3.54712290907259e-05,0,4.115252113999392,4.449733792671544,5.284058878797612,5.284058878797612,5.284058878797612,5.284058878797612,5.284058878797612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,2,9,2024-07-12 22:17:00+00:00,0,BTCUSDT-2024-07-12T22:17:00+00:00-117,strategy,1,4.000000000000054,6.599436266833947,-3.3974318822422016,2024-07-12 22:17:00+00:00,False,True,False,0.999985306636154,train
