timestamp,idx,symbol,side,open,high,low,close,atr,atr_pct,rel_vol,imbalance,imbalance_z,shockflip_z,shock_intensity_z,range_atr,donchian_loc,price_flow_div,prior_flow_sign,div_score,trend_dir,trend_aligned,trend_slope,stall_flag,mfe6_atr,mfe10_atr,mfe20_atr,mfe30_atr,mfe60_atr,mfe120_atr,mfe240_atr,did_snap_H6_K0_5,did_snap_H6_K0_75,did_snap_H6_K1_0,did_snap_H10_K0_5,did_snap_H10_K0_75,did_snap_H10_K1_0,did_snap_H20_K0_5,did_snap_H20_K0_75,did_snap_H20_K1_0,did_snap_H30_K0_5,did_snap_H30_K0_75,did_snap_H30_K1_0,did_snap_H60_K0_5,did_snap_H60_K0_75,did_snap_H60_K1_0,did_snap_H120_K0_5,did_snap_H120_K0_75,did_snap_H120_K1_0,did_snap_H240_K0_5,did_snap_H240_K0_75,did_snap_H240_K1_0,barrier_y_H30_R4p0_sl2p5,did_snap,shock_intensity_z_decile,div_score_decile,rel_vol_decile
2024-09-19 05:21:00+00:00,1761,BTCUSDT,-1,62014.3,62105.100000000006,62014.200000000004,62102.200000000004,29.535000000000096,0.3047207307719127,1.2068324764215086,0.6436080405160427,1.8043198305822825,1.8043198305822825,3.077704418382375,3.077704418382375,0.8169209431317143,0.22963855220494728,1,0.0,1,0,1.748771973986892e-05,1,5.27848315557816,5.27848315557816,6.846114779075799,7.973590655154875,10.912476722532652,10.912476722532652,10.912476722532652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6,4,0
2024-09-19 07:06:00+00:00,1866,BTCUSDT,-1,61979.600000000006,62059.4,61979.600000000006,62047.9,33.6033333333334,0.40492294819050273,1.7262844943667386,0.69271158185611,1.911255765856721,1.911255765856721,2.374764408222023,2.374764408222023,0.8241082410798656,0.5027230074713787,1,0.0,1,0,-6.381306157717444e-06,1,1.4254538240254346,3.562146612439148,3.562146612439148,3.562146612439148,3.562146612439148,5.850610058525884,5.850610058525884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,4,1
2024-09-19 13:14:00+00:00,2234,BTCUSDT,-1,63097.700000000004,63250.0,63067.4,63191.3,61.03333333333357,0.8403876996025382,6.233103909901881,0.5657474486221803,1.8231262900986072,1.8231262900986072,2.9918077552759046,2.9918077552759046,0.9351166132409281,0.5941178307647093,1,0.0,1,0,7.29819044785307e-05,0,2.560895685417842,2.954123429819807,3.086837793555446,5.051338066630285,8.574003276897884,8.574003276897884,8.574003276897884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6,4,7
2024-09-19 21:02:00+00:00,2702,BTCUSDT,1,63024.5,63036.600000000006,62950.0,62952.5,33.96166666666735,0.4148246286869814,3.881561870541734,-0.5972127280718562,-1.8770168851593954,-1.8770168851593954,2.549933748759508,2.549933748759508,0.03364606923319652,-0.8113514349785725,-1,0.0,-1,0,-4.417677164050282e-05,0,0.6419001815773413,5.992049860136308,5.992049860136308,5.992049860136308,5.992049860136308,5.992049860136308,5.992049860136308,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,4,5
2024-09-20 08:27:00+00:00,3387,BTCUSDT,1,63397.100000000006,63397.100000000006,63275.0,63275.0,41.21666666666715,0.5799456104874137,2.862999041303452,-0.6239044717345728,-1.8974347480436482,-1.8974347480436482,2.962393853547319,2.962393853547319,0.0,-1.1067924966297893,1,0.0,-1,0,-3.154759310233235e-05,0,0.5798625151637972,0.5798625151637972,0.9365143550345014,1.4071977355438572,4.245855236554742,6.099474322684961,9.675697533360248,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6,4,3
2024-09-20 12:12:00+00:00,3612,BTCUSDT,1,63448.9,63448.9,63355.200000000004,63356.100000000006,42.136666666667104,0.5929154173349139,0.6432655041494764,-0.7203435721783149,-1.8439874429113359,-1.8439874429113359,2.2237164780738645,2.2237164780738645,0.10254237288107448,2.7876121409409795,-1,0.0,-1,0,-4.016356015753194e-06,1,1.3361284708487078,2.81227750969066,3.351000711968886,3.351000711968886,3.351000711968886,3.351000711968886,3.351000711968886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,0
2024-09-20 21:08:00+00:00,4148,BTCUSDT,-1,63095.9,63226.0,63088.700000000004,63225.9,35.6266666666664,0.4590684052715989,4.17254072306477,0.6551788820285478,1.8216538876281565,1.8216538876281565,3.8538547903108946,3.8538547903108946,0.9998204022970576,-0.10173212395121833,1,0.0,1,0,2.704780711851503e-05,0,2.4111152694611366,2.4111152694611366,2.4111152694611366,4.597679640718474,5.088884730538838,5.088884730538838,6.200411676646794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8,4,6
2024-09-21 11:15:00+00:00,4995,BTCUSDT,-1,63025.0,63070.0,63024.9,63061.100000000006,11.565000000000266,0.01785091695139809,3.733941382486869,0.890650209013977,2.0401447298442514,2.0401447298442514,3.8996973623949684,3.8996973623949684,0.6784934497779825,0.21027052959960016,-1,0.0,-1,1,2.187606539102068e-06,1,1.9368785127540804,4.444444444444468,4.444444444444468,4.444444444444468,4.444444444444468,5.698227410289662,5.698227410289662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8,4,5
2024-09-23 03:08:00+00:00,7388,BTCUSDT,-1,63969.100000000006,64080.0,63960.600000000006,64069.100000000006,47.01333333333314,0.676173209678544,7.924506408861409,0.6270374072869713,1.8381654151890294,1.8381654151890294,2.539705048159139,2.539705048159139,0.9792301829249743,-0.20086654010131988,1,0.0,1,0,2.517248702693653e-05,0,0.2020703346568358,0.2020703346568358,0.2020703346568358,0.2020703346568358,0.2020703346568358,6.670448099829987,13.045235394214524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,3,4,8
2024-09-23 06:06:00+00:00,7566,BTCUSDT,1,63716.3,63725.4,63600.0,63603.100000000006,37.72833333333316,0.5102154661460149,9.134098210514917,-0.895506162224775,-2.8016891076125643,-2.8016891076125643,3.3237619825068236,3.3237619825068236,0.003875000000002432,-0.0023519707725925265,-1,0.0,-1,0,-7.252240992442853e-06,1,1.5744135707026845,1.5744135707026845,3.087864999779137,3.087864999779137,3.9943455404867545,3.9943455404867545,3.9943455404867545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,4,9
2024-09-23 07:07:00+00:00,7627,BTCUSDT,1,63604.100000000006,63604.100000000006,63532.4,63532.4,31.339999999999538,0.35241614950142947,1.2799501000550526,-0.7079025353909457,-2.0793896276523864,-2.0793896276523864,2.2878111039475946,2.2878111039475946,0.08557844690944369,-0.24570158992668628,-1,0.0,-1,0,-2.853574591386021e-05,1,0.26802807913214993,0.26802807913214993,0.26802807913214993,0.26802807913214993,0.8774728781110531,2.0357370772177363,4.33950223356739,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,4,0
2024-09-23 21:17:00+00:00,8477,BTCUSDT,1,63300.0,63300.100000000006,63129.0,63142.5,26.72166666666732,0.24405550519489574,8.734796052886464,-0.8799449508669812,-2.0019607473599668,-2.0019607473599668,6.403043722083151,6.403043722083151,0.04141104294465825,-0.3761714448028711,-1,0.0,-1,0,-2.5265859619446237e-06,0,12.147445892845925,12.147445892845925,12.147445892845925,12.147445892845925,12.147445892845925,12.147445892845925,12.147445892845925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,4,9
2024-09-24 11:24:00+00:00,9324,BTCUSDT,1,63476.9,63476.9,63388.4,63406.200000000004,27.085000000000097,0.2533993445366432,4.224017543842179,-0.7448735756258793,-1.8018181391390538,-1.8018181391390538,3.2674912311881923,3.2674912311881923,0.1661247413533484,0.051464258167197796,-1,0.0,-1,0,-1.1169860262283393e-06,1,3.2416466678971876,4.681558057965486,6.0623961602361645,6.0623961602361645,8.373638545320096,8.373638545320096,12.486616208233187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7,4,6
2024-09-25 10:03:00+00:00,10683,BTCUSDT,1,63598.0,63608.4,63441.100000000006,63450.0,27.073333333333963,0.2532598842479604,14.829785685750803,-0.7342919974657927,-1.923409144531242,-1.923409144531242,6.179512435132192,6.179512435132192,0.019901610017831698,0.9431340163447322,-1,0.0,-1,0,-4.2467374025948836e-05,0,2.7739473036199485,7.320856931790191,8.000492489534626,9.57030288106377,9.57030288106377,13.688746614134347,13.688746614134347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,4,9
2024-09-26 03:15:00+00:00,11715,BTCUSDT,-1,63345.0,63441.0,63345.0,63423.8,27.746666666666837,0.2677637542709713,8.212300065601628,0.772536768262825,2.026282777436731,2.026282777436731,3.459875059942559,3.459875059942559,0.9786759236288424,0.3173431626193951,1,0.0,1,0,1.721492143706242e-05,0,3.222008649687683,4.335655934646883,5.474531475252301,5.474531475252301,5.474531475252301,5.474531475252301,5.474531475252301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7,4,8
2024-09-26 03:40:00+00:00,11740,BTCUSDT,-1,63403.5,63470.0,63403.4,63469.9,28.11833333333428,0.2772470539014016,1.2256208675103037,0.7856155656769733,2.040864308412156,2.040864308412156,2.3685614367006487,2.3685614367006487,0.9998434319696283,1.2661252511957124,-1,0.0,1,0,3.0889963387796074e-05,1,2.0413727698417232,2.0413727698417232,2.0413727698417232,2.0413727698417232,4.715784482247433,5.622666113448872,5.622666113448872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,0
2024-09-26 06:30:00+00:00,11910,BTCUSDT,-1,63634.0,63705.600000000006,63634.0,63703.8,28.604999999999805,0.28582386165539364,1.924373620299114,0.7477705834096782,1.8283177179575212,1.8283177179575212,2.5030589056984183,2.5030589056984183,0.8988764044923239,-0.09753873582545858,1,0.0,1,0,3.4164340092986596e-05,1,2.3037930431743368,2.3037930431743368,2.3037930431743368,2.3037930431743368,2.5100506904388533,2.5100506904388533,4.782380702674492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,4,1
2024-09-26 13:39:00+00:00,12339,BTCUSDT,1,64292.0,64292.9,64143.100000000006,64160.0,53.82833333333328,0.7689143016526044,5.473163178782598,-0.6805960827498979,-1.8353561666893439,-1.8353561666893439,2.7829210142839185,2.7829210142839185,0.030346561321537097,1.052715336881891,-1,0.0,1,1,2.349060439391278e-05,0,4.087066910239345,4.124222063968793,4.5942347586463725,10.843731615939651,19.666222868997245,24.867944391120048,30.467226058147844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,4,7
2024-09-26 14:09:00+00:00,12369,BTCUSDT,-1,64544.0,64743.700000000004,64542.0,64743.0,72.16999999999959,0.8969388466634126,7.010720234686851,0.5838661281215642,1.8978625953515873,1.8978625953515873,2.7947900789415367,2.7947900789415367,0.9988647421326577,0.5731164576951377,1,0.0,1,0,5.840599331102444e-05,0,0.185672717195431,0.185672717195431,3.2118608840237903,3.2118608840237903,6.251905223777188,6.251905223777188,6.251905223777188,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,4,8
2024-09-26 17:03:00+00:00,12543,BTCUSDT,-1,65433.0,65600.0,65426.200000000004,65567.6,76.24666666666671,0.9140924621713967,4.150138346937886,0.5747247786068982,1.9678056139970557,1.9678056139970557,2.279443910086335,2.279443910086335,0.9719529085864212,0.5004753900078021,1,0.0,1,0,7.559152732846315e-05,0,0.1652531258197842,0.5849436040920581,2.4604354288712824,3.496546297105959,8.241671767071798,8.522339774416402,12.66940631284427,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,6
2024-09-27 11:25:00+00:00,13645,BTCUSDT,1,65461.0,65463.4,65338.3,65403.600000000006,33.76333333333411,0.40987378843874206,8.166358259595935,-0.7098422866607629,-2.0048483976220055,-2.0048483976220055,3.7052028827018604,3.7052028827018604,0.12306822465111031,0.26427558064240386,-1,0.0,-1,0,-3.534238768798659e-06,1,0.032579721591426185,0.032579721591426185,0.032579721591426185,1.8155790305062955,2.6596899990125453,13.935235462532999,30.992200612102977,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,5,8
2024-09-27 23:39:00+00:00,14379,BTCUSDT,1,65709.90000000001,65710.0,65677.90000000001,65684.7,13.891666666665696,0.04072240429537689,2.2461824228734795,-0.9004303806319855,-1.8215036544018472,-1.8215036544018472,2.310737852262707,2.310737852262707,0.02499081220126272,-0.013398492239522386,-1,0.0,-1,0,-2.7458026993665287e-06,1,0.46790641871628946,2.7426514697066695,6.658668266347196,6.658668266347196,6.658668266347196,6.658668266347196,6.658668266347196,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,2
2024-09-28 05:27:00+00:00,327,BTCUSDT,1,65943.40000000001,65943.5,65910.0,65910.0,9.401666666667248,0.017432536085349698,3.819417562495572,-0.8627380335082406,-1.8009671382753802,-1.8009671382753802,3.563198014157213,3.563198014157213,0.0,-0.2109269144095423,-1,0.0,-1,0,6.0289892877133745e-06,1,1.80819003722733,6.881758553447235,9.306860485728905,9.306860485728905,9.306860485728905,9.306860485728905,9.306860485728905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8,5,5
2024-09-28 05:31:00+00:00,331,BTCUSDT,1,65923.40000000001,65927.0,65876.7,65888.3,10.48333333333382,0.042326197615229065,5.644101936808348,-0.8756658344197129,-1.8209442593363623,-1.8209442593363623,4.798092209399283,4.798092209399283,0.06213176218501856,-0.07891293435431879,-1,0.0,-1,0,5.7523339308085395e-06,1,8.24165341812307,10.416534181239303,10.416534181239303,10.416534181239303,10.416534181239303,10.416534181239303,10.416534181239303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,5,7
2024-09-30 00:03:00+00:00,2883,BTCUSDT,1,65530.700000000004,65530.8,65451.100000000006,65471.9,35.95000000000157,0.5675336447946447,7.366256212080074,-0.8281567318018211,-1.8843553563840854,-1.8843553563840854,2.216968011064719,2.216968011064719,0.044359138408939076,-0.11729954175684143,-1,0.0,-1,0,-2.9399785413741776e-05,0,1.8497913769124998,3.251738525730079,3.251738525730079,3.251738525730079,3.251738525730079,3.251738525730079,3.251738525730079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,8
2024-10-01 17:17:00+00:00,5357,BTCUSDT,1,61909.0,61931.8,61659.0,61676.100000000006,112.71666666666643,0.975524719336169,5.373064570725675,-0.5461459696855271,-2.036149238637411,-2.036149238637411,2.4202277095748923,2.4202277095748923,0.015098004591197806,0.595891738211999,-1,0.0,-1,0,-0.00011975073884033331,0,0.19340529350875954,0.19340529350875954,1.391985805116024,2.873576815022873,6.120656513381597,6.620138991571776,6.620138991571776,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,5,7
2024-10-01 20:33:00+00:00,5553,BTCUSDT,1,60829.3,60829.3,60500.0,60585.8,122.6916666666669,0.9876577644515724,2.9861512377787576,-0.592564185938974,-2.0217001598569873,-2.0217001598569873,2.683963866038049,2.683963866038049,0.044745762711842586,-0.6037130138318672,-1,0.0,-1,0,-9.926484062806976e-05,0,1.012293690144646,1.012293690144646,1.7327990219384484,2.5299191740813765,2.79644094274263,4.933505399714746,4.933505399714746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,5,3
2024-10-04 08:18:00+00:00,9138,BTCUSDT,-1,61326.0,61419.4,61325.9,61413.5,33.11666666666703,0.5250679868907329,1.6988799589858983,0.8014311628659267,1.8437805469731992,1.8437805469731992,2.823351786527699,2.823351786527699,0.8609197955990537,0.5135114978171931,1,0.0,1,0,2.916711937833346e-05,1,0.3019627579265191,0.3019627579265191,0.3019627579265191,0.3019627579265191,1.1504781076999937,5.359838953195713,5.359838953195713,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,5,5,1
2024-10-06 03:04:00+00:00,11704,BTCUSDT,1,61933.700000000004,61933.8,61882.100000000006,61882.200000000004,13.559999999999247,0.11017362805941008,6.251035749362952,-0.9413004757235064,-1.8426076418485418,-1.8426076418485418,3.8126843655005365,3.8126843655005365,0.00039952057530222545,-0.08051344480273731,-1,0.0,-1,0,-8.125805065639646e-06,1,1.3126843657814617,2.0501474926251606,8.46607669616534,8.46607669616534,8.46607669616534,8.46607669616534,8.46607669616534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8,5,7
2024-10-07 03:32:00+00:00,13172,BTCUSDT,1,63581.700000000004,63590.0,63419.0,63453.5,32.21166666666735,0.5089603235478698,8.80449474656354,-0.6914916549475647,-1.8288255853793987,-1.8288255853793987,5.308635587355133,5.308635587355133,0.0685884691847543,-0.6009445951013495,-1,0.0,1,1,5.117037864731018e-05,0,1.3721736430900842,1.3721736430900842,2.219692657939623,3.8836860350805558,5.920215242924416,5.920215242924416,7.335851399596355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,5,9
2024-10-07 22:06:00+00:00,14286,BTCUSDT,-1,63217.0,63289.200000000004,63217.0,63279.600000000006,26.81166666666686,0.4195662785021965,2.120128772651879,0.8470573215804285,2.0902906590405577,2.0902906590405577,2.6928575867710944,2.6928575867710944,0.8316931617440618,0.27917877607581026,1,2.0842074683527823e-05,1,0,-2.690950673274924e-05,1,3.1516131037483457,3.1516131037483457,3.599179461677105,9.641325293715353,44.30160999564845,44.30160999564845,44.30160999564845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,9,2
2024-10-08 21:37:00+00:00,1297,BTCUSDT,-1,62403.8,62481.0,62403.8,62481.0,25.30499999999993,0.2185342723659438,1.9831029587829216,0.7994281988182833,1.9973403155151426,1.9973403155151426,3.0507804780457035,3.0507804780457035,0.9999999999972246,0.780886123499165,-1,0.0,1,0,1.6544489202985348e-05,1,2.5251926496737545,2.5251926496737545,4.611736810906834,5.350721201343393,12.79984192847244,19.008101165777568,20.478166370282494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6,5,1
2024-10-09 18:11:00+00:00,2531,BTCUSDT,1,61688.600000000006,61688.600000000006,61431.0,61517.3,41.29333333333391,0.5779931664458545,17.0644234524571,-0.6361373825961989,-1.838190057780768,-1.838190057780768,6.238295124162834,6.238295124162834,0.12766272189330657,0.43846194400754324,-1,0.0,-1,0,-2.384766092948058e-05,0,1.7533096545043698,1.7533096545043698,1.7533096545043698,1.7533096545043698,1.7533096545043698,1.7533096545043698,1.7533096545043698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,5,9
2024-10-10 00:10:00+00:00,2890,BTCUSDT,1,60522.9,60528.100000000006,60460.0,60465.200000000004,28.756666666667297,0.315703228505683,3.5502367180847774,-0.7639930532489215,-2.1170847161116777,-2.1170847161116777,2.3681465166675384,2.3681465166675384,0.012328117591256524,-0.7826780176226582,1,0.0,-1,0,-3.5748400587169254e-05,0,5.174452300915465,5.174452300915465,5.174452300915465,5.174452300915465,5.174452300915465,13.798539469108158,16.16320853135454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,4
2024-10-10 21:49:00+00:00,4189,BTCUSDT,-1,59854.8,59950.0,59854.700000000004,59927.600000000006,32.01500000000026,0.3964158705808521,4.624775346849616,0.9528614614798477,2.670801008808431,2.670801008808431,2.9767296578796856,2.9767296578796856,0.8411672978372988,0.29507506880963874,1,0.0,1,0,-6.842919541679334e-06,0,0.0031235358427555817,0.0031235358427555817,0.0031235358427555817,0.287365297516923,0.287365297516923,0.287365297516923,0.287365297516923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6
2024-10-10 23:28:00+00:00,4288,BTCUSDT,-1,60205.100000000006,60261.8,60205.100000000006,60258.8,25.290000000000024,0.2183250819329196,0.8185311974381675,0.7445667014578016,1.8641606206690688,1.8641606206690688,2.241992882473509,2.241992882473509,0.9370146678150686,0.7350831783698136,1,0.0,1,0,5.2619211336405826e-05,1,0.9213127718466939,2.087781731909959,3.41637010676162,4.234875444839796,4.234875444839796,7.19256623171219,7.9478054567022465,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,0
2024-10-11 01:50:00+00:00,4430,BTCUSDT,-1,60240.5,60300.0,60236.4,60299.9,28.818333333333552,0.31734188689770587,3.2411339425937755,0.8190619705301535,2.174446425230521,2.174446425230521,2.2069284598157815,2.2069284598157815,0.889419544449345,0.39346734415236095,-1,0.0,1,0,2.139261446117609e-05,0,0.3747614365853526,0.3747614365853526,0.3747614365853526,0.3747614365853526,0.3747614365853526,0.3747614365853526,0.3747614365853526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2024-10-11 04:04:00+00:00,4564,BTCUSDT,-1,60618.8,60671.0,60618.8,60654.5,23.413333333332897,0.18094972456592986,2.6160721415079675,0.7979091037882617,1.9504376646499015,1.9504376646499015,2.2294988609525297,2.2294988609525297,0.9346590909064356,0.3826130220222166,-1,0.0,1,0,2.7997802668118982e-05,1,1.7511389521640417,1.7511389521640417,3.455296127562458,4.510250569476104,4.822038724373417,4.822038724373417,4.822038724373417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,3
2024-10-11 17:31:00+00:00,5371,BTCUSDT,-1,62360.100000000006,62453.3,62357.600000000006,62453.3,39.793333333332946,0.5515654417404644,5.282823767986885,0.8031497512782797,2.508970780060285,2.508970780060285,2.508970780060285,2.404925448088284,0.9999999999980639,0.4012981260208875,1,0.0,1,0,6.107067590671219e-05,0,0.7488691573128632,0.7488691573128632,0.7488691573128632,0.7488691573128632,0.7488691573128632,0.7488691573128632,0.7488691573128632,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,5,7
2024-10-12 09:20:00+00:00,6320,BTCUSDT,-1,62670.0,62701.8,62670.0,62701.8,10.35333333333462,0.004741649815215117,0.900099045472561,0.8445553464434037,1.8867903261306622,1.8867903261306622,3.071474565060607,3.071474565060607,0.6130346232137684,0.20091855534735087,-1,0.0,1,0,6.031569497788603e-06,1,0.009658725048151873,0.009658725048151873,0.8692852543463183,0.8692852543463183,0.8692852543463183,0.8692852543463183,0.8692852543463183,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,6,5,0
2024-10-12 09:56:00+00:00,6356,BTCUSDT,-1,62768.700000000004,62789.9,62768.700000000004,62789.8,8.396666666667928,0.0009064918764381842,2.733793648761981,0.8484442583947476,1.872136604245452,1.872136604245452,2.5248114328069584,2.5248114328069584,0.9993074792174664,0.2523787304632955,1,0.0,1,0,4.1229314017954264e-06,1,0.17864231838028283,1.52441445017876,1.52441445017876,1.52441445017876,1.52441445017876,1.52441445017876,1.52441445017876,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,5,3
2024-10-12 20:08:00+00:00,6968,BTCUSDT,-1,63035.9,63088.200000000004,63035.8,63069.9,22.465000000000146,0.1607279827069242,6.228097395492988,0.87134734022382,1.9203491428410153,1.9203491428410153,2.332517248950305,2.332517248950305,0.7657458563507761,0.12692453350341626,1,0.0,-1,1,-9.911055957134707e-06,1,1.1039394613841742,2.724237703093554,2.724237703093554,2.724237703093554,3.302915646561167,3.302915646561167,3.302915646561167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5,7
2024-10-13 07:05:00+00:00,7625,BTCUSDT,1,62886.5,62886.600000000006,62831.8,62831.9,13.651666666667248,0.029565581200753085,2.225679326948246,-0.8367882277537303,-1.8422248100418792,-1.8422248100418792,4.0141618847017275,4.0141618847017275,0.07442196531735294,-0.1955208115670401,1,0.0,1,1,1.3530356667734722e-06,1,0.0,0.0,0.0,0.0,0.9595897936758384,7.779269930411416,7.779269930411416,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,8,5,2
2024-10-14 07:40:00+00:00,9100,BTCUSDT,-1,64214.4,64368.5,64200.600000000006,64299.3,38.80833333333358,0.5297050414894359,7.392923348560862,0.6633110727680155,1.8468172365108044,1.8468172365108044,4.32639037996135,4.32639037996135,0.8845319539447988,0.14007541754384656,1,0.0,1,0,3.157379064666621e-05,0,2.2469400901867265,2.5046167060338367,2.5046167060338367,2.5046167060338367,2.5046167060338367,2.5046167060338367,2.5046167060338367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,5,8
2024-10-14 07:42:00+00:00,9102,BTCUSDT,-1,64222.9,64409.100000000006,64220.8,64352.100000000006,42.535000000000096,0.599400320758664,10.2528883462465,0.7078930668590484,1.9610159305882737,1.9610159305882737,4.426942517822395,4.426942517822395,0.9109235818082344,-0.41110885154229126,1,0.0,1,0,2.2905923926804423e-05,0,3.5265075819912934,3.5265075819912934,3.5265075819912934,3.5265075819912934,3.5265075819912934,3.5265075819912934,3.5265075819912934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,9,5,9
2024-10-15 03:14:00+00:00,10274,BTCUSDT,1,65719.8,65719.8,65666.0,65666.0,23.658333333334546,0.18534272365943796,1.3354846227993658,-0.7731429133182594,-2.1209873818762532,-2.1209873818762532,2.2740401548880356,2.2740401548880356,0.0,-0.37564004762768033,1,0.0,-1,0,-2.789527652411472e-05,1,0.9003170130328348,0.9003170130328348,0.9003170130328348,0.9003170130328348,0.9003170130328348,0.9003170130328348,6.932018316308204,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,5,0
2024-10-15 03:32:00+00:00,10292,BTCUSDT,1,65602.8,65602.8,65549.5,65557.2,24.151666666667005,0.19405899170211283,3.2511972801279776,-0.7103174334624327,-1.9326908049007392,-1.9326908049007392,2.2068870332397466,2.2068870332397466,0.021095890410893135,-0.4149874429524594,-1,0.0,-1,0,-3.271784193363825e-05,1,0.5134221240773676,0.5134221240773676,0.5134221240773676,0.5134221240773676,3.0474087364573097,5.030708715754536,11.295286729694256,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,5,4
2024-10-15 10:41:00+00:00,10721,BTCUSDT,-1,65626.8,65696.40000000001,65626.7,65685.40000000001,29.70833333333309,0.3388187713548567,1.0376182386277133,0.7028694184332841,1.909403949283186,1.909403949283186,2.346143057424945,2.346143057424945,0.6509341199574834,0.18286984986666094,-1,0.0,1,0,1.8207128112298263e-05,1,1.1915848527352264,1.1915848527352264,1.6291725105192414,6.072370266480007,12.117812061711424,14.487517531557215,14.487517531557215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,0
